"Période";"1. Production primaire toutes énergies (en GWh)";"1.1 Production de combustibles minéraux solides (en GWh)";"1.2 Production de pétrole (en GWh)";"1.3 Production de gaz naturel (extraction de gaz commercialisé) (en GWh)";"1.4 Production nucléaire (équivalent primaire à la production, sous forme de chaleur) (en GWh)";"1.5 Production (brute) d'électricité hydraulique, éolienne et photovoltaïque (en GWh)";"2.1 Importations toutes énergies (en GWh)";"2.1.1 Importations de combustibles minéraux solides (en GWh)";"2.1.2 Importations de tous produits pétroliers (en GWh)";"2.1.2.1 Importations de pétrole brut, condensats et autres produits à distiller (en GWh)";"2.1.2.2 Importations de produits pétroliers raffinés (en GWh)";"2.1.3 Importations de gaz naturel (en GWh)";"2.1.4 Importations d'électricité (en GWh)";"2.2 Exportations toutes énergies (en GWh)";"2.2.1 Exportation de combustibles minéraux solides (en GWh)";"2.2.2 Exportations de produits pétroliers raffinés (en GWh)";"2.2.3 Exportations de gaz naturel (en GWh)";"2.2.4 Exportations d'électricité (en GWh)";"3. Marché des soutes maritimes (françaises et étrangères) (en GWh)";"4. Consommation primaire réelle toutes énergies (en GWh)";"4.1 Consommation réelle de combustibles minéraux solides (en GWh)";"4.2 Consommation réelle de pétrole (brut et raffiné) (en GWh)";"4.3 Consommation réelle de gaz naturel (en GWh)";"4.4 Consommation primaire d'énergie nucléaire, hydraulique, éolienne et photovoltaïque brute (en GWh)";"5. Emissions brutes de CO2 totales dues à la consommation d'énergie (en ktCO2)";"6. Consommation primaire CVC-CJO toutes énergies (en GWh)";"6.1 Consommation de combustibles minéraux solides CVC-CJO (en GWh)";"6.2 Consommation de pétrole (brut et raffiné) CVC-CJO (en GWh)";"6.3 Consommation de gaz naturel CVC-CJO (en GWh)";"6.4 Consommation d'électricité primaire et d'équivalent primaire d'électricité nucléaire CVC-CJO (en GWh)";"7. Emissions de CO2 totales dues à la consommation d'énergie CVC-CJO (en ktCO2)";"8. Consommation primaire CVS-CVC-CJO toutes énergies (en GWh)";"8.1 Consommation de combustibles minéraux solides CVS-CVC-CJO (en GWh)";"8.2 Consommation de pétrole (brut et raffiné) CVS-CVC-CJO (en GWh)";"8.3 Consommation de gaz naturel CVS-CVC-CJO (en GWh)";"8.4 Consommation d'électricité primaire et d'équivalent primaire d'électricité nucléaire CVS-CVC-CJO (en GWh)";"9. Emissions de CO2 totales dues à la consommation d'énergie CVS-CVC-CJO (en ktCO2)";"10. Taux d'indépendance énergétique réel toutes énergies (en %)";"11. Degrés jours unifiés mensuels en France, pour la période de chauffe (vaut 0 de juin à septembre, en °C)";"12. Indice de rigueur climatique pour la France métropolitaine (ref.1 pour la période de référence) (sans unité)"
"PERIODE";"PROD_ENER_SYNT";"PROD_CMS_SYNT";"PROD_PETRO_SYNT";"PROD_GAZ_SYNT";"PRODB_NUCL_SYNT";"PRODB_ELE_SYNT";"QIMP_ENER_SYNT";"QIMP_CMS_SYNT";"QIMP_PETRO_SYNT";"QIMP_BRUT_SYNT";"QIMP_RAFF_SYNT";"QIMP_GAZ_SYNT";"QIMP_ELE_SYNT";"QEXP_ENER_SYNT";"QEXP_CMS_SYNT";"QEXP_RAFF";"QEXP_GAZ_SYNT";"QEXP_ELE_SYNT";"SOUTESMAR";"CP_ENER_SYNT";"CI_CMS_SYNT";"CONSO_PETRO_SYNT";"CONSO_GAZ_SYNT";"CONSO_ELE_SYNT";"ECO2";"CP_ENER_SYNT_COR1";"CI_CMS_SYNT_COR1";"CONSO_PETRO_COR1_SYNT";"CONSO_GAZ_SYNT_COR1";"CONSO_ELE_SYNT_COR1";"ECO2_COR1";"CP_ENER_SYNT_COR2";"CI_CMS_SYNT_COR2";"CONSO_PETRO_COR2_SYNT";"CONSO_GAZ_SYNT_COR2";"CONSO_ELE_SYNT_COR2";"ECO2_COR2";"TAUXIND_ENER_CUM";"DJU";"INDRIG"
"2002-01";136802.769;1651.297;1529.345;1388.041;127689.617;4544.469;158527.479;8832.857;111627.422;78108.243;33519.179;37477.094;590.106;27386.797;298.065;1458.658;4289.493;5835.05;209.4;300586.01;16703.516;94386.754;62506.598;126989.142;40432.445;;;;;;;260684.401;14725.574;89996.743;38333.282;108321.725;36978.483;48.396;356.37;0.961
"2001-12";130657.939;957.893;1472.358;882.43;122212.478;5132.779;166590.709;11491.103;112354.006;86524.874;25829.132;41913.45;832.15;27997.294;481.435;1710.07;2265.775;5361.965;207.6;294425.738;16227.211;88151.911;67231.174;122815.442;39560.527;;;;;;;253362.01;13382.321;86802.235;37649.557;106917.885;35251.906;48.537;428.734;1.215
"2001-06";102841.347;1514.784;1479.336;1387.073;91084.504;7375.649;151928.41;11487.905;109083.245;82576.489;26506.756;31168.226;189.034;24173.415;330.757;1489.422;857.662;5663.019;245.4;203976.584;11560.833;81813.561;17616.021;92986.168;25202.764;;;;;;;251120.306;13763.878;88484.493;35449.6;105336.868;34299.958;48.843;0;1
"2001-02";117091.77;1914.903;1428.164;1381.708;105651.55;6715.445;142621.442;11044.639;107238.225;79763.192;27475.033;23932.505;406.073;28644.084;439.37;1815.543;1949.028;5140.925;206;252840.443;11629.047;82980.05;50599.202;107632.143;32844.62;;;;;;;243559.151;10326.42;86429.274;34729.31;105391.561;32463.378;49.019;297.987;0.932
"1998-07";98324.956;1636.446;1904.994;1764.155;88631.842;4387.519;151822.812;9057.049;115531.257;96099.853;19431.404;26838.435;396.071;22655.213;342.969;1556.198;402.98;3810.686;274.5;212391.161;15655.041;91710.691;15420.682;89604.747;28331.02;;;;;;;251799.324;17083.566;94105.242;32283.397;97033.075;36968.628;48.867;0;1
"1996-03";125575.347;4954.822;2578.371;2838.767;109342.561;5860.826;141064.259;6558.797;108545.116;84514.047;24031.069;25477.26;483.087;24804.963;407.713;1394.872;1844.751;6330.139;219;249573.767;13771.885;84822.242;41623.305;109356.335;32220.94;;;;;;;239137.044;13633.903;89008.888;28249.936;99162.129;33823.857;50.658;312.457;1.222
"1993-03";122100.942;7456.858;3058.69;3107.42;104248.418;4229.556;131637.173;13024.175;95695.129;69155.469;26539.66;22575.807;342.062;21981.556;613.108;1286.468;447.755;5959.072;193.9;;;84924.586;35668.163;102860.963;;;;;;;;;;90261.541;25528.035;92992.329;;;283.709;1.109
"1993-02";116097.002;6581.166;2791.2;2704.44;99683.306;4336.89;130352.651;16079.318;90951.252;65418.75;25532.502;22934.011;388.07;18287.276;575.723;1027.759;447.755;5310.956;211.3;;;81891.482;41363.607;99097.31;;;;;;;;;;89040.941;24768.43;92418.383;;;372.469;1.165
"1991-08";87987.719;4519.92;3221.51;2641.755;73906.584;3697.95;142831.172;17540.88;102734.768;74017.972;28716.796;22244.468;311.056;19080.236;522.734;1161.6;349.249;4698.846;236.4;;;75613.608;9617.777;73216.745;;;;;;;;;;101503.443;25314.948;85073.481;;;0;1
"1991-06";90081.669;6850.61;3209.88;2964.138;71207.354;5849.688;137590.086;11763.814;102791.755;78488.544;24303.211;22647.448;387.07;16442.732;634.748;969.5;214.922;4317.777;244.3;;;72923.589;15062.478;73126.334;;;;;;;;;;95899.24;26411.623;85440.08;;;0;1
"1990-03";99197.707;9012.896;3593.67;2793.991;78233.01;5564.139;126987.141;14086.59;89243.968;62929.93;26314.038;23041.472;615.111;15530.801;617.303;967.1;295.518;3370.607;233.2;;;81540.256;28683.185;81041.653;;;;;;;;;;98114.874;23024.879;73918.372;;;232.955;0.911
"1989-04";101031.864;8905.119;3477.37;2462.653;80048.45;6138.273;131445.206;9628.655;97968.794;72495.605;25473.189;23399.676;448.081;17429.525;698.677;909.4;1844.751;4309.776;174.5;;;70961.608;25907.104;82325.028;;;;;;;;;;;;;;;234.175;1.41
"1988-07";80314.63;5227.21;3698.34;2561.159;62092.224;6735.697;124153.358;9628.444;95160.149;71055.811;24104.338;18814.665;550.099;18646.046;1488.726;1120;197.012;3934.708;203.7;;;70040.512;10996.863;65443.311;;;;;;;;;;;;;;;0;1
"1987-10";85972.764;10407.268;3523.89;3116.375;62407.239;6517.992;125671.545;11163.239;91602.532;62100.711;29501.821;22208.648;697.125;15748.023;1435.633;954.1;71.641;3144.566;188.4;;;77206.918;20319.122;66477.79;;;;;;;;;;;;;;;123.469;0.991
"1985-05";73395.622;10245.602;3137.774;4531.281;48099.24;7381.724;108143.794;13959.89;71253.521;56340.372;14913.149;22477.301;453.082;16308.837;797.418;1141.9;53.731;2177.392;193.6;;;63770.779;16969.915;53756.655;;;;;;;;;;;;;;;113.163;1.443
"1985-02";82484.063;11357.058;2734.213;4325.313;58311.962;5755.517;122083.221;9696.995;88222.854;69525.303;18697.551;23677.284;486.087;14477.647;1579.931;917.1;107.461;2124.382;189.6;;;76252.095;32480.148;62429.184;;;;;;;;;;;;;;;358.708;1.122
"1984-07";61332.401;8628.939;2685.367;4656.652;39596.812;5764.631;109728.179;10433.495;85292.094;64472.068;20820.026;13656.528;346.062;14693.482;926.516;975.6;134.327;2286.411;191.1;;;60598.115;11444.618;43421.094;;;;;;;;;;;;;;;0;1
"1983-11";64841.763;11855.529;2307.392;5552.162;40708.784;4417.896;113735.445;14797.268;83811.595;63027.622;20783.973;14274.429;852.153;13017.394;1179.101;844.5;116.416;1900.342;189.6;;;85509.575;26435.455;44078.491;;;;;;;;;;;;;;;271.731;1.069
"1983-08";55492.01;6500.333;2317.859;5641.713;36662.813;4369.292;112464.286;9492.313;89116.038;73481.829;15634.209;13584.887;271.049;12767.692;914.559;850.9;35.82;1921.346;250;;;66507.318;8525.255;39381.809;;;;;;;;;;;;;;;0;1
"1982-11";52386.268;13182.54;2275.991;5731.264;24876.947;6319.526;124470.331;16678.002;89353.29;63243.94;26109.35;17381.849;1057.19;6867.766;952.376;422;125.371;882.159;188.3;;;81265.788;23578.778;31371.504;;;;;;;;;;;;;;;237.709;0.935
"1981-10";53250.998;14603.856;2348.097;5193.958;24526.34;6578.747;142445.682;14194.927;108566.05;91074.53;17491.52;18644.518;1040.187;12559.009;1230.412;862;134.327;1169.21;327.1;;;81649.578;19172.869;30976.063;;;;;;;;;;;;;;;161.739;1.299
"2016-09";90570.098;0;748.972;31.933;84673.304;5115.889;137205.48;8965.328;95601.077;57089.274;38511.803;31044.519;1594.555;23353.237;159.642;1520.331;1182.665;4329.482;130.5;191216.874;8781.085;74567.931;20813.592;87054.266;24084.5;189861.046;8694.404;73438.571;20813.592;86914.479;23753.306;224560.308;8898.625;71049.543;37542.16;101564.326;28573.991;51.306;0;1
"2015-08";108449.238;0;817.589;21.71;102283.505;5326.434;130196.997;8556.133;88451.206;45982.694;42468.512;32869.98;319.678;25377.818;0;1457.04;1239.637;7192.804;131.2;195626.744;6814.515;74819.64;13255.778;100736.812;21795.48;196931.17;6881.366;75957.4;13255.778;100836.625;22121.784;238291.538;8201.844;76446.625;33533.922;115037.115;28674.801;52.387;0;1
"2014-12";140625.845;0;755.95;15.615;131968.568;7885.712;143204.275;7561.221;100442.399;58059.286;42383.113;34352.102;848.553;31492.07;460.734;1569.25;7159.98;5620.982;171.8;275627.58;9462.199;75551.294;55532.236;135081.851;32596.193;276122.48;9543.234;74730.246;56534.431;135314.568;32611.123;235406.465;8752.607;74032.607;32978.65;114248.649;29284.885;53.246;346.389;0.982
"2014-09";107488.21;122.464;755.95;9.936;101569.771;5030.089;134748.342;11387.77;97958.514;56296.178;41662.336;24811.171;590.886;31038.993;72.548;1699.796;5268.754;5929.067;160.9;201161.447;8006.403;74306.536;17586.829;101261.679;23318.945;199996.763;7913.989;73387.675;17586.829;101108.271;23041.62;233694.323;8086.491;71251.082;34144.195;115237.121;27692.707;52.481;0;1
"2013-07";107251.362;98.913;843.175;348.376;98138.306;7822.592;150371.632;9791.088;105119.859;61954.173;43165.686;35157.391;303.295;24449.778;172.775;1476.362;1214.623;5892.29;199.8;204102.379;8260.47;80283.053;15186.954;100371.902;23578.039;200373.655;7950.531;77311.641;15186.954;99924.529;22677.241;231805.781;9537.488;72500.925;34577.508;109247.632;28049.703;50.176;0;1
"2012-03";125838.062;108.333;855.968;388.114;119245.978;5239.668;144011.721;7214.089;99625.344;48996.027;50629.317;36736.059;436.229;25154.309;166.751;1446.89;2702.918;5457.312;251.8;248012.107;10225.482;74211.03;44111.032;119464.563;29033.76;;;;;;;240846.838;10427.828;73788.453;36811.932;113298.315;29850.424;51.071;207.953;0.813
"2009-02";125383.217;113.044;910.629;705.662;117351.395;6302.488;153078.996;11126.223;106099.436;68041.315;38058.121;34871.159;982.177;31728.051;473.19;2163.621;1781.169;4310.776;190.4;265880.589;12163.392;75479.282;57912.632;120325.284;33591.977;;;;;;;242416.897;10784.868;77391.359;35696.565;111904.909;31467.877;48.577;342.672;1.072
"2006-05";117520.095;131.884;1072.344;1022.672;108225.513;7067.682;168405.913;15127.536;111377.197;73327.15;38050.047;41830.168;71.013;33621.879;510.301;2140.739;904.465;7310.316;256.7;218461.798;8996.423;78922.541;22488.943;108053.892;24578.92;;;;;;;254664.789;10826.47;83715.811;37521.013;115919.259;31969.111;48.41;69.934;0.892
"2003-08";103278.25;946.252;1283.464;1208.043;96138.492;3702.001;157629.353;10907.207;118181.568;89808.023;28373.545;28063.492;477.086;23127.975;237.066;1480.48;711.035;4961.893;201.4;197428.799;12063.125;77152.257;12857.733;95355.685;23822.998;;;;;;;252111.948;14398.965;84158.321;35428.878;109091.981;34361.746;49.571;0;1
"2000-07";108315.548;1019.928;1570.05;1334.865;99254.888;5135.817;138421.481;9238.116;98602.629;78421.09;20181.539;30375.699;205.037;27727.621;409.457;1742.576;838.89;6213.118;266.7;211039.478;12565.266;83534.801;16556.788;98382.624;25311.47;;;;;;;251323.218;14188.977;86876.909;35191.757;106153.86;33776.006;48.067;0;1
"1999-07";106031.609;1118.306;1750.315;1728.334;95600.155;5834.499;138216.247;8863.2;98187.438;76816.15;21371.288;30805.544;360.065;20278.539;271.502;1216.863;411.935;5442.98;255.7;210885.081;11937.017;87598.323;14998.001;96351.739;25837.717;;;;;;;249042.995;13518.094;90322.26;32703.579;103943.546;33805.612;47.349;0;1
"1997-10";117995.012;5581.83;2010.827;1782.065;104083.922;4536.368;146524.579;7818.919;111538.678;92636.439;18902.239;26936.941;230.041;23476.767;545.656;1382.913;653.722;6194.115;231.6;244866.415;15927.704;96354.55;29927.944;102656.217;32727.858;;;;;;;253597.389;16705.703;96240.766;30276.968;100914.784;36445.415;49.972;144.53;1.161
"1997-08";101130.522;2792.91;1938.721;2032.808;89257.606;5108.477;143877.672;8588.929;105596.911;85524.694;20072.217;29363.773;328.059;23744.259;280.853;1453.208;1074.612;5487.988;240.2;187579.487;8195.359;78330.376;11847.597;89206.155;21873.85;;;;;;;243776.176;12680.717;91080.76;30558.464;100740.714;33810.856;50.256;0;1
"1997-04";118970.051;4483.842;1956.166;2140.269;105872.645;4517.129;134889.02;10222.444;101905.549;84555.915;17349.634;22539.987;221.04;25170.933;348.446;1506.008;1289.534;6018.083;236.3;224661.06;8981.012;82547.414;28539.904;104592.731;26886.975;;;;;;;239505.195;12371.382;88385.526;27839.885;104455.844;31830.804;49.839;185.552;1.117
"1995-08";101091.028;3458.483;2751.658;2695.485;87590.304;4595.098;124414.612;10255.183;89124.179;68548.383;20575.796;24886.223;149.027;19314.297;353.412;1065.429;429.845;6140.105;215.5;185776.443;12521.335;75741.538;11319.246;86194.324;22827.477;;;;;;;237986.176;15845.07;86117.123;28831.264;96870.725;34049.293;;0;1
"1995-02";113397.221;4591.582;2538.829;2668.62;96102.044;7496.146;127292.99;9935.172;92700.404;68958.922;23741.482;24456.378;201.036;17365.644;546.726;848.077;859.69;6096.097;156.2;221553.849;13059.734;76197.434;34593.551;97703.129;28677.034;;;;;;;228089.789;10742.693;86700.825;27378.54;95939.078;31799.222;;238.149;0.745
"1994-09";103871.323;5907.556;2945.879;2194;87078.497;5745.392;127356.546;8438.749;93761.06;72186.247;21574.813;24796.672;360.065;16399.756;626.987;875.594;268.653;5320.958;219.4;;;83044.015;18375.865;87862.996;;;;;;;;;;91808.75;29381.192;95386.069;;;0;1
"1992-12";122272.645;6992.068;3047.06;2928.318;100750.905;8554.295;142178.434;11676.762;103669.82;78214.076;25455.744;26372.77;459.083;19767.655;495.933;1138.454;689.543;5341.961;218.2;;;87021.475;40611.378;104422.321;;;;;;;;;;96180.297;25780.483;90244.482;;;353.2;1.001
"1990-09";98573.651;7605.052;3326.18;2793.991;81873.461;2974.967;120652.372;9593.64;88404.282;62646.158;25758.124;22262.379;392.071;19246.167;706.552;1127.6;259.698;5165.93;197.2;;;70572.003;15098.299;80074.569;;;;;;;;;;91675.841;25525.795;88627.195;;;0;1
"1990-08";88040.26;5476.446;3140.1;1629.828;74244.785;3549.101;127871.636;10678.894;99452.782;69692.775;29760.007;17372.894;367.066;21379.028;661.927;1367;188.057;4630.833;195.6;;;77108.063;9564.047;73530.119;;;;;;;;;;102710.568;25018.958;84859.409;;;0;1
"1990-05";92075.896;8231.509;3407.59;2668.62;72228.339;5539.837;145443.643;13471.613;108703.284;84619.88;24083.404;22996.697;272.049;18043.91;669.365;1114.7;232.833;4177.752;198.6;;;68891.468;14355.025;73862.474;;;;;;;;;;96033.918;24976.63;81745.168;;;38.771;0.494
"1989-07";86870.778;5153.113;3419.22;2265.64;71513.649;4519.155;122991.774;7618.755;95067.109;65899.069;29168.04;19781.816;524.094;15711.794;750.706;901;259.698;4222.76;207.2;;;70184.724;11175.965;72334.138;;;;;;;;;;;;;;;0;1
"1988-09";90627.307;9753.867;3419.22;1952.212;71165.118;4336.89;121442.231;8661.237;90740.749;66223.546;24517.203;21510.15;530.095;18425.93;1650.865;1068.8;358.204;3986.717;186.8;;;74554.115;13683.393;72045.386;;;;;;;;;;;;;;;0;1
"1987-03";103243.528;11141.503;3663.45;3465.624;78632.161;6340.79;106599.867;11373.729;73153.863;50704.474;22449.389;21313.138;759.137;17011.108;592.014;1115.5;152.237;3293.593;212.1;;;82634.639;34351.764;82438.495;;;;;;;;;;;;;;;354.937;1.388
"1987-02";98558.192;10319.699;3233.14;3098.465;76830.814;5076.075;121879.058;6285.673;93387.737;65150.097;28237.64;21438.509;767.138;14178.277;651.215;882.2;98.506;3168.57;185.8;;;77379.042;33841.323;79505.457;;;;;;;;;;;;;;;358.649;1.122
"1983-09";61962.75;12879.416;2151.55;4567.101;37681.491;4683.193;106711.809;9296.371;81925.209;64403.451;17521.758;15125.164;365.066;17234.761;1005.259;1231;71.641;1841.331;173.4;;;67545.877;12304.307;40888.418;;;;;;;;;;;;;;;0;1
"1982-03";62570.452;15863.506;2322.511;5999.917;32314.088;6070.43;126017.97;14633.133;92260.79;75246.1;17014.69;18366.91;757.136;14619.845;1259.836;996;152.237;1624.292;255.7;;;95128.748;26856.345;37517.362;;;;;;;;;;;;;;;304.089;1.189
"1980-11";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;328.812;1.294
"2016-07";98648.522;0;809.343;31.907;90469.67;7337.601;147155.62;8090.26;101615.895;60792.906;40822.99;36408.25;1041.214;28596.583;209.998;1804.83;2063.88;5332.527;151.9;191968.549;6373.375;74996.253;17082.962;93515.959;21936.501;195004.491;6590.385;77465.719;17082.962;93865.424;22670.56;224134.22;7581.802;71500.134;36323.343;104055.478;27036.039;51.961;0;1
"2017-10";95837.332;0;751.298;48.245;89679.724;5358.065;146339.186;9761.702;98650.137;57448.816;41201.322;35948.26;1979.086;28536.964;20.645;1862.267;2456.569;4401.581;126.994;205842.352;8793.431;71807.725;32625.902;92615.294;26122.44;212040.194;9134.142;72692.95;35541.287;94671.815;27073.361;223326.906;8300.733;70047.107;38939.601;100886.604;28613.387;48.661;87.921;0.706
"2017-05";104654.893;0;768.743;44.877;95666.749;8174.524;142241.779;10041.597;96318.32;53659.436;42658.884;35213.527;668.334;30896.02;53.627;1471.62;7187.013;6540.441;162.9;202089.589;8456.327;72527.518;23136.579;97969.166;23720.232;201181.297;8322.106;70908.416;24191.894;97758.88;23456.627;233114.796;9389.835;73620.968;37745.042;106571.427;29397.854;48.689;65.8;0.839
"2015-10";116080.973;0;824.567;24.405;109641.585;5590.416;151252.396;9069.039;104081.204;58623.341;45457.863;37129.757;972.395;29452.724;201.571;1864.379;1691.53;5876.898;115.7;228290.753;8968.412;73690.122;35304.721;110327.498;27383.456;223499.019;8677.303;73496.842;32774.315;108550.558;26712.548;233159.983;7606.065;70348.501;36053.604;114420.432;27858.044;52.193;153.532;1.233
"2014-06";106443.384;122.464;721.06;10.028;98890.501;6699.331;125264.365;6824.891;86730.361;47310.84;39419.521;31424.002;285.111;24220.91;122.382;1419.096;1156.856;6437.589;159.4;194953.448;6868.799;72485.824;16161.47;99437.355;21551.275;197312.061;7030.24;74414.16;16161.47;99706.191;22121.602;236286.874;8724.501;73545.006;34679.281;113925.778;28211.895;51.878;0;1
"2013-01";143981.753;146.015;800.144;423.264;134319.112;8293.219;145932.279;10724.186;95621.077;48431.972;47189.105;38625.103;961.913;24857.848;21.597;1515.321;2684.632;4528.435;179.1;288543.331;13109.372;72081.577;64306.573;139045.809;34097.023;281605.937;12371.028;70388.462;61174.521;137671.926;32744.542;233261.783;10689.367;71947.766;34701.012;109277.919;29553.684;49.851;402.257;1.084
"2012-02";130381.27;113.044;766.417;421.069;122565.787;6514.954;145729.258;12493.981;90009.09;49008.82;41000.27;40059.207;3166.98;28273.555;173.334;1774.992;4838.118;2618.941;207.4;292046.308;12635.247;77645.369;72136.913;129628.78;36820.064;;;;;;;238888.61;9051.335;75177.246;37891.661;111098.436;29943.735;50.884;447.752;1.401
"2011-11";113819.876;164.855;851.316;491.277;107339.353;4973.075;150811.518;11102.707;99779.805;61159.844;38619.961;38666.779;1262.227;28380.18;108.543;1702.499;3349.655;5121.922;230.9;235282.772;11505.388;68708.877;46615.773;108452.734;29445.481;;;;;;;237383.261;11012.898;73730.436;37478.752;108440.517;31156.946;50.553;198.874;0.782
"2011-05";111455.164;28.261;945.519;500.769;105566.541;4414.074;151810.74;12090.164;102168.905;63925.458;38243.447;37052.581;499.09;30258.514;57.592;1908.751;2162.101;5840.051;229.2;208519.479;9395.286;73794.676;20689.863;104639.654;23690.069;;;;;;;242350.636;10468.702;73307.541;37857.16;114274.789;29753.998;49.985;45.445;0.579
"2010-07";109001.159;75.362;946.682;692.229;101295.785;5991.1;151848.231;13354.508;100813.989;66853.892;33960.097;36898.594;781.141;27953.992;59.813;1824.919;1256.401;5413.974;211.8;207789.363;9227.47;79188.67;16719.172;102654.051;23980.41;;;;;;;245396.821;10899.319;78403.63;37087.092;112363.767;30903.564;47.729;0;1
"2009-11";107010.661;98.913;879.228;694.916;100247.048;5090.556;163455.837;11919.285;104097.642;62524.043;41573.599;45520.564;1918.345;21845.63;353.924;1422.014;1927.138;3026.545;219;233030.783;11700.025;71204.675;45896.679;104229.405;29338.441;;;;;;;234829.346;11289.721;76069.636;37050.633;103533.119;31156.508;48.259;192.601;0.758
"2006-11";124998.579;141.305;1032.744;903.57;118378.853;4542.109;173524.138;12535.837;119556.286;84681.519;34874.767;41017.94;414.075;35951.34;921.259;2374.244;502.381;6915.245;243;255848.484;12401.518;80081.854;46945.321;116419.791;31483.846;;;;;;;252649.102;11931.555;83140.518;36787.669;113128.495;32811.834;48.852;205.914;0.81
"2003-10";121352.549;1738.22;1277.462;837.302;112756.63;4742.935;165426.25;11646.991;115862.261;89357.942;26504.319;37221.873;695.125;27234.466;463.758;1828.066;921.48;4588.826;205.6;257098.989;13812.298;89766.155;39914.672;113605.864;33017.408;;;;;;;255801.668;13808.996;84523.355;37953.726;110616.626;34420.278;49.238;195.283;1.568
"2002-09";111465.117;1719.298;1412.801;1262.669;102357.791;4712.558;149563.479;10049.169;105581.099;77011.534;28569.565;33654.161;279.05;26459.14;229.367;1395.518;3447.714;6552.179;194.6;218544.923;12838.707;84177.94;20731.057;100797.22;27130.01;;;;;;;255764.571;13409.786;85469.712;37974.002;110552.868;34189.617;49.091;0;1
"1999-04";114869.361;3711.086;1642.156;1410.428;101433.786;6671.904;138683.086;11581.282;93290.045;73938.888;19351.157;33563.715;248.045;20228.725;277.573;1166.072;465.665;5924.066;227.7;231559.726;11792.661;85725.893;31611.503;102429.669;29360.883;;;;;;;247409.747;12087.205;92158.185;32252.697;103341.992;34024.881;47.02;167.62;1.009
"1997-03";117507.707;3803.685;2032.924;2149.224;104134.937;5386.937;141345.112;13221.217;99338.808;75693.855;23644.953;28513.038;272.049;25277.397;309.102;1501.271;1316.4;6192.114;244.3;225711.11;10253.822;78435.046;33420.433;103601.809;27552.565;;;;;;;238075.618;13045.923;88378.344;28573.686;100437.616;32954.769;49.761;206.567;0.808
"1995-09";101235.582;5927.253;2658.618;2785.036;84473.687;5390.988;134292.18;8238.704;98622.4;74605.287;24017.113;27313.055;118.021;22878.031;452.558;1322.324;850.735;6196.115;215.7;197173.429;16404.976;79411.966;17569.906;83786.581;26559.915;;;;;;;240576.876;18579.073;88514.408;29196.704;92110.811;36498.611;;0;1
"1994-10";111718.751;5907.556;2999.377;2704.44;93731.147;6376.23;132014.177;7526.843;97887.384;76389.329;21498.055;26345.904;254.046;18585.642;597.131;1005.648;250.743;6042.087;171.2;;;81486.758;27599.618;94319.336;;;;;;;;;;89231.893;28446.551;95269.597;;;135.113;1.085
"1991-12";117556.694;6385.819;3268.03;2874.587;99737.516;5290.742;152675.515;15104.245;109579.023;78132.666;31446.357;27492.157;500.09;21782.735;604.877;1345.4;411.935;5118.921;195.7;;;93290.045;44712.814;100409.427;;;;;;;;;;100253.321;25306.759;85360.599;;;410.254;1.163
"1988-05";78729.066;7153.734;3663.45;2641.755;56917.337;8352.791;124962.788;6901.355;95881.209;72887.536;22993.673;21519.105;661.119;17244.472;1039.16;1051.8;161.192;3811.686;175.1;;;65504.812;14632.633;62119.561;;;;;;;;;;;;;;;72.67;0.926
"1987-09";80273.426;9363.173;3419.22;2140.269;60724.275;4626.488;116462.705;7991.37;89826.631;67400.502;22426.129;17838.559;806.145;15417.347;1065.624;975.8;71.641;2931.528;184.5;;;69355.505;11964.014;63225.381;;;;;;;;;;;;;;;0;1
"1986-08";68177.531;6944.915;3430.85;3474.579;50070.291;4256.896;125771.384;9130.857;97464.052;74550.626;22913.426;18671.384;505.091;18266.289;796.796;1334.9;143.282;1801.324;243.5;;;69432.263;8623.761;53030.954;;;;;;;;;;;;;;;0;1
"1986-07";76051.812;7005.54;3392.471;3501.444;56671.249;5481.108;113793.875;9283.159;84276.795;62513.576;21763.219;19584.804;649.117;19888.993;685.095;1446;98.506;2288.412;229.6;;;70898.806;11802.822;60513.062;;;;;;;;;;;;;;;0;1
"1986-02";92934.291;11067.406;3186.62;3931.289;69560.505;5188.471;113595.574;9841.599;80067.898;63606.796;16461.102;22754.909;931.168;15591.983;774.456;1061.3;161.192;2313.416;233.5;;;89717.309;40494.962;73366.727;;;;;;;;;;;;;;;492.724;1.541
"1986-01";103502.604;12219.278;3643.679;4486.505;78040.614;5112.528;123344.156;12793.354;87508.772;70804.603;16704.169;22163.873;878.158;16327.23;722.329;1039.3;152.237;3365.606;184.1;;;80362.137;35999.502;80665.694;;;;;;;;;;;;;;;386.648;1.042
"1985-06";66134.98;10515.046;3057.527;4334.268;40949.698;7278.441;100871.95;13552.515;68157.615;55803.066;12354.549;18796.755;365.066;12873.582;864.49;880.4;53.731;1716.309;208.5;;;64554.641;12984.895;46876.896;;;;;;;;;;;;;;;0;1
"1984-12";87273.295;9713.45;2836.557;5373.06;63560.282;5789.945;127164.877;13294.175;97209.355;79040.969;18168.386;15913.213;748.135;17215.052;1579.633;1111.4;125.371;2584.465;193.7;;;74863.473;32095.078;67513.897;;;;;;;;;;;;;;;375.087;1.063
